id,Product Name,Size,Pack,Category,Price ($),UPC
1228,Aguila,12 Oz,6-Pack,Spirits & Other,13.3,9754913286
1229,Aim Roquesante Rose,750 ml,,Spirits & Other,16.93,8372900639
1230,Alamos Cab,750 ml,,Spirits & Other,14.51,8500001817
1231,Alcolo 8Pk 12 Oz,12 Oz,8-Pack,Spirits & Other,24.19,5002419228
1232,Alecrim Branco,750 ml,,Spirits & Other,12.09,5.60201E+12
1233,Alecrim Tinto,750 ml,,Spirits & Other,12.09,5.60201E+12
1234,Alize Bleu Passion,375 ml,,Spirits & Other,16.93,8469220615
1235,Alize Bleu Passion,750 ml,Single,Spirits & Other,29.03,8469220614
1236,Alize Blue,200 ml,,Spirits & Other,12.09,8469220613
1237,Alize Gold Passion,750 ml,,Spirits & Other,32.66,8469220094
1238,Alize Peach,750 ml,,Spirits & Other,29.03,8469221310
1239,Alize Pineapple,750 ml,,Spirits & Other,31.45,8469263368
1240,Alize Red,750 ml,,Spirits & Other,29.03,8469220114
1241,Allagash White,12 Oz,12-Pack,Spirits & Other,24.19,367510161
1242,Allagash White btls,,6-Pack,Spirits & Other,14.51,367510188
1243,Allure,750 ml,,Spirits & Other,12.09,8105400393
1244,Altered Rose,750 ml,,Spirits & Other,18.14,8858601088
1245,Altered Sauv,750 ml,,Spirits & Other,18.14,8858601087
1246,Altered cab,750 ml,,Spirits & Other,18.14,8858601086
1247,Alvarez de Toledo,750 ml,,Spirits & Other,12.09,1564325595
1248,Alverdi Cab +Tax,1.5 L,,Spirits & Other,16.93,8017549473
1249,Amarillo Aquardiente 750Ml,750 ml,Single,Spirits & Other,29.03,8775203602
1250,American Buddy's,1 L,Single,Spirits & Other,14.51,1087902235
1251,American Buddy's,1.75 L,Single,Spirits & Other,24.19,1087902208
1252,American Rebel Light,16 Oz,6-Pack,Spirits & Other,14.51,5636800722
1253,American Spirit Dark Blue,,,Spirits & Other,20.56,4799585524
1254,American Spirits BLUE,,,Spirits & Other,20.56,4799585508
1255,American Spirits Menthol,,,Spirits & Other,20.56,4799585522
1256,American Spirits Menthol Lght,,,Spirits & Other,20.56,4799585505
1257,American Spirits YELLOW,,,Spirits & Other,20.56,4799585509
1258,Amrut Fusion,750 ml,,Spirits & Other,84.69,3620200038
1259,Amrut cask strength,750 ml,,Spirits & Other,89.53,3620200034
1260,Amsteel Light,12 Oz,24-Pack,Spirits & Other,42.34,7289010025
1261,Amstel Light,12 Oz,6-Pack,Spirits & Other,12.09,7289848
1262,Amstel Light Bottles,12 Oz,12-Pack,Spirits & Other,22.98,7289010016
1263,Anares Reserva,750 ml,,Spirits & Other,18.14,8.41142E+12
1264,Ancnoc 12 Years Old,750 ml,,Spirits & Other,84.69,3207010002
1265,Angry Orch Imerial,12 Oz,6-Pack,Spirits & Other,13.3,8769201791
1266,Angry Orchid Crisp Apple,12 Oz,6-Pack,Spirits & Other,13.3,1579000000
1267,Angry Orchid Green Apple Sgl,,,Spirits & Other,2.48,8769200150
1268,Angry orchid Green Apple,,6-Pack,Spirits & Other,13.3,8769200149
1269,Angry orchids variety pack can,12 Oz,12-Pack,Spirits & Other,22.98,8769200821
1270,Antiquity Blue,750 ml,Single,Spirits & Other,42.34,8.90297E+12
1271,Anza Gold,50 ml,,Spirits & Other,1.25,8800404217
1272,Apocalypto Rep,750 ml,,Spirits & Other,48.35,6318800069
1273,Apple-Ah-Rita 25oz,,,Spirits & Other,4.42,1820025538
1274,Aquardiente Red,375 ml,,Spirits & Other,13.3,6485800001
1275,Arbeg,750 ml,,Spirits & Other,82.27,8330007210
1276,Arbor Arborita Lime,750 ml,,Spirits & Other,6.04,8210073920
1277,Arz Hard,22Oz,Single,Spirits & Other,3.86,1300876991
1278,Arz Hard Green,20 Oz,Single,Spirits & Other,3.86,1300876374
1279,Arz Hard Lemon,12 Oz,12-Pack,Spirits & Other,21.77,1300876612
1280,Arz Hard Lemon,20 Oz,Single,Spirits & Other,3.86,1300876373
1281,Arz Hard Peach,12 Oz,12-Pack,Spirits & Other,21.77,1300876806
1282,Arz Hard Peach,20 Oz,Single,Spirits & Other,3.86,1300876375
1283,Arz Hard Vty,12 Oz,12-Pack,Spirits & Other,21.77,1300876383
1284,Astra Bella Black,375 ml,,Spirits & Other,6.04,1006424012
1285,Astra Bella Blackberry,375 ml,,Spirits & Other,6.04,1006424020
1286,Astra Bella Peach,375 ml,,Spirits & Other,6.04,1006424022
1287,Astra Bella Rosso,375 ml,,Spirits & Other,6.04,1006424014
1288,Athletic Upside Dawn Golden,12 Oz,6-Pack,Spirits & Other,14.51,5535200807
1289,Atomic Berry,200 ml,Single,Spirits & Other,6.04,9638300759
1290,Atomic Boss Punch,200 ml,,Spirits & Other,6.04,9638300910
1291,Atsral Repo,750 ml,Single,Spirits & Other,33.87,8807618696
1292,Avaline Rose,750 ml,Single,Spirits & Other,22.98,1613602534
1293,Aveleda,750 ml,Single,Spirits & Other,10.88,6479321333
1294,Averna,750 ml,,Spirits & Other,36.29,8.0004E+12
1295,Aviation Cramb. & Blood Orange,750 ml,Single,Spirits & Other,42.34,8200081229
1296,Ayala Rose,750 ml,,Spirits & Other,60.49,1636000402
1297,Ayrloom Black Cherry,12 Oz,4-Pack,Spirits & Other,19.97,2014016479
1298,Ayrloom Honey Crisp,12 Oz,4-Pack,Spirits & Other,19.35,2014016481
1299,Ayrloom Pineapple Mango,12 Oz,Single,Spirits & Other,13.3,2014016480
1300,B&B,375 ml,,Spirits & Other,24.19,8048054560
1301,B.F BRIGHT ROSE,750 ml,,Spirits & Other,8.46,8500003286
1302,BACADI COQUITO 750,,,Spirits & Other,27.82,8048000819
1303,BAILEY COLADA,750 ml,,Spirits & Other,42.34,8676770505
1304,BARAO RUBY,,,Spirits & Other,13.3,5.60557E+12
1305,BARBARESCO 750,,,Spirits & Other,30.24,1564323940
1306,BARE FOOT BLU.BERRY1.5ML,,,Spirits & Other,14.51,8500003179
1307,BARE FOOT BUBBLY ROSE,,,Spirits & Other,13.3,8500002673
1308,BARE FOOT PEACH MOS.,,,Spirits & Other,8.46,8500002900
1309,BARE FOOT PINEAPPLE 1.5ML,,,Spirits & Other,14.51,8500003332
1310,BAREFOOR ROSE,1.5 L,,Spirits & Other,14.51,8500002647
1311,BASIL HAY.SUBTLE SMOKE,750 ml,,Spirits & Other,60.49,8068601247
1312,BDL NEXT CAN,,12-Pack,Spirits & Other,20.56,1820020327
1313,BEL.ORG. PEAR,750 ml,,Spirits & Other,39.92,8175383450
1314,BEL.ORG.BLK.LEMON,750 ml,,Spirits & Other,39.92,8175383442
1315,BELAIRE GOLD,187 ml,,Spirits & Other,12.09,1349700701
1316,BIC Lighter,,,Spirits & Other,2.12,7033060006
1317,BLUE CHAIR LIME,750 ml,,Spirits & Other,33.87,5688100440
1318,BOGAL PGO,750 ml,,Spirits & Other,12.09,8088749401
1319,BOWL&BASKET PEACH,,,Spirits & Other,4.83,4119006829
1320,BOWL&BASKET RED GRAPE,,,Spirits & Other,4.83,4119006830
1321,BREAD&BUTTER SAU BLA,,,Spirits & Other,16.93,1805102195
1322,BRTND ORANGE,750 ml,,Spirits & Other,18.14,8438042534
1323,BRUGAL EXTRA DRY,750 ml,,Spirits & Other,26.61,1206602009
1324,BUTTER PICON,750 ml,,Spirits & Other,32.66,5462800672
1325,Baby Kittens,,4-Pack,Spirits & Other,13.3,8973336442
1326,Back East Summer Ale,,,Spirits & Other,3.63,5785500433
1327,Backeast Cream,16 Oz,4-Pack,Spirits & Other,18.14,5785500431
1328,Backeast Double Scoop,16 Oz,4-Pack,Spirits & Other,22.98,5785500440
1329,Backeast Peanut,16 Oz,4-Pack,Spirits & Other,22.98,5785500447
1330,Bad Sons,16 Oz,4-Pack,Spirits & Other,19.35,6323680411
1331,Bailey,750 ml,,Spirits & Other,43.55,8676770512
1332,Bailey Coffe Toffe,750 ml,,Spirits & Other,43.55,8676770565
1333,Bailey Cookies Creamy,750 ml,,Spirits & Other,43.55,8676770569
1334,"Bailey""S Churros",750 ml,Single,Spirits & Other,42.34,8676770552
1335,Baily's Carmel,50 ml,,Spirits & Other,2.21,8676770175
1336,Baily's Coffe Toffe,50 ml,Single,Spirits & Other,2.21,8676770562
1337,Baily's Cookies Cream,50 ml,Single,Spirits & Other,2.21,8676770566
1338,Ballentines,1.75 L,,Spirits & Other,41.13,8954035281
1339,Balvenie Caribbean Cask 14yrs,,,Spirits & Other,117.36,8366487168
1340,Balvenie Curious Casks Limited Edition,,,Spirits & Other,181.49,8366410077
1341,Balvenie Double 12y,750 ml,,Spirits & Other,96.79,8366411221
1342,Banfi Rosa Regale,750 ml,,Spirits & Other,26.61,8051616644
1343,Barao Tawny,,,Spirits & Other,14.51,5.60557E+12
1344,Barbuncout 15 Years,,,Spirits & Other,60.49,8976887231
1345,Barenjager Honey,750 ml,Single,Spirits & Other,35.08,8036853300
1346,Barfood Rose,,4-Pack,Spirits & Other,9.67,8500004664
1347,Barker Espresso Martini 40 Proof,700 ml,Single,Spirits & Other,36.29,6001075137
1348,Barone Nero Veneto,750 ml,,Spirits & Other,13.3,8.01539E+12
1349,Bartender Hot Sex,750 ml,,Spirits & Other,18.14,8438042504
1350,Bartender Kic Ass Mud 750,,,Spirits & Other,18.14,8438042524
1351,Bartender spark rose,750 ml,,Spirits & Other,24.19,8775201385
1352,Bartenders Paloma,750 ml,,Spirits & Other,12.09,8438042574
1353,Bartenura Rosso Toscano,750 ml,,Spirits & Other,12.09,8775202681
1354,Barteura,750 ml,,Spirits & Other,16.93,8775200623
1355,Bbalvenie 16Yr,750 ml,Single,Spirits & Other,302.49,8366487486
1356,Beam,50 ml,,Spirits & Other,1.71,8068600190
1357,Beam Red Stag,50 ml,,Spirits & Other,1.71,8068600101
1358,Beam Red Stag,750 ml,,Spirits & Other,26.61,8068600102
1359,Beat Box,500 ml,,Spirits & Other,6.04,5113300678
1360,Beat Box Blue Rass,,,Spirits & Other,6.04,5113300676
1361,Beat Box Pink Lemo,,,Spirits & Other,6.04,5113300680
1362,Becks,16 Oz,4-Pack,Spirits & Other,6.87,8248812377
1363,Becks Bottles,12 Oz,12-Pack,Spirits & Other,20.56,8248812300
1364,Becks Btl,12 Oz,12-Pack,Spirits & Other,20.56,1573900000
1365,Belair Luxe,750 ml,,Spirits & Other,36.29,1349700501
1366,Belaire Bleu,200 ml,,Spirits & Other,12.09,1349700808
1367,Belaire Gold,750 ml,,Spirits & Other,36.29,1349700703
1368,Belaire Luxe,187 ml,,Spirits & Other,12.09,1349700715
1369,Belaire Rare Rose,200 ml,,Spirits & Other,12.09,1349700804
1370,Belaire Rose,187 ml,,Spirits & Other,12.09,1349700807
1371,Belaire Rose,750 ml,,Spirits & Other,36.29,1349700431
1372,Bella Union Cab,750 ml,Single,Spirits & Other,72.59,6479600010
1373,Belveder,750 ml,,Spirits & Other,38.71,8175383782
1374,Berlinetta Oktober Fest,12 Oz,4-Pack,Spirits & Other,18.14,5957678641
1375,Berlinetta Velvet Pilsner,16 Oz,4-Pack,Spirits & Other,18.14,1001468101
1376,Bertrand Cote D Rose,750 ml,,Spirits & Other,20.56,1214702215
1377,Bib tucker burbon,750 ml,,Spirits & Other,60.49,5644200500
1378,Big Sipz Blue Raspberry Punch,355 ml,Single,Spirits & Other,4.83,5002832486
1379,Big Sipz Chocolate Martini,200 ml,Single,Spirits & Other,4.83,5002832426
1380,Big Sipz Lime Margarita,200 ml,Single,Spirits & Other,4.83,5002832471
1381,Big Sipz Purple Punch,200 ml,Single,Spirits & Other,4.83,6001073730
1382,Big Sipz Purple Punch,355 ml,Single,Spirits & Other,4.83,6001073736
1383,Big Sipz Strawberry Margarita,200 ml,Single,Spirits & Other,4.83,5002832472
1384,Big Spiz Jugz Fruit Punch,1 L,Single,Spirits & Other,15.72,5006692902
1385,Big Spiz Jugz Merica,1 L,Single,Spirits & Other,15.72,5006692900
1386,Big Spiz Jugz Purple Punch,1 L,Single,Spirits & Other,15.72,5006692903
1387,Black & Mild Jazz,,,Spirits & Other,1.44,7013711265
1388,Black Stallion,750 ml,Single,Spirits & Other,18.14,8224201810
1389,Blackstone Cab,1.5 L,,Spirits & Other,19.35,8143450047
1390,Blackstone Cab,750 ml,,Spirits & Other,12.09,8143450009
1391,Blenders Pride (Bp),750 ml,Single,Spirits & Other,42.34,8.90152E+12
1392,Blue Chair Bay Coco,750 ml,,Spirits & Other,33.87,5688100417
1393,Blue De Mer,750 ml,,Spirits & Other,18.14,3.76012E+12
1394,Blue Label,750 ml,Single,Spirits & Other,302.49,8807618414
1395,Blue Nun,1.75 L,,Spirits & Other,24.19,759600105
1396,Blue Point,24Oz,Single,Spirits & Other,3.93,8174500151
1397,Blue Point Mother Pump,12 Oz,6-Pack,Spirits & Other,14.51,8174500168
1398,Bluemoon Bottles,12 Oz,12-Pack,Spirits & Other,22.98,7199009516
1399,Boazinha Gold - 1L,,,Spirits & Other,24.19,8633200099
1400,Bogle Zin Ov,750 ml,Single,Spirits & Other,13.3,8088749385
1401,Bold Rock Half n Half,,12-Pack,Spirits & Other,20.93,5000012056
1402,Bollicini,,4-Pack,Spirits & Other,14.51,1625301183
1403,Bonterra Cab Organic,,,Spirits & Other,16.93,8289678040
1404,Borne on Fore Cab,750 ml,,Spirits & Other,24.19,8858600924
1405,Botarita Margarita,,,Spirits & Other,19.35,8224201706
1406,Botarita Ready To Mix,1.5 L,,Spirits & Other,19.35,8224201707
1407,Bottega Limoncino,750 ml,,Spirits & Other,30.24,8678526097
1408,Bottega Sambuca,750 ml,Single,Spirits & Other,38.71,8678526099
1409,Brahma Duplo Malte,12 Oz,12-Pack,Spirits & Other,29.03,7.89199E+12
1410,Bread & Butter Cab/Sauv,750 ml,Single,Spirits & Other,16.93,1805102074
1411,Bread butter rose,750 ml,,Spirits & Other,16.93,1805102161
1412,Brooklyn Summer,,6-Pack,Spirits & Other,13.3,3061300053
1413,Brtnd Espresso Martini,750 ml,,Spirits & Other,16.93,8438043224
1414,Brtty Booze,12 Oz,4-Pack,Spirits & Other,20.56,6000964314
1415,Brugal Double Reserva,700 ml,Single,Spirits & Other,38.71,4204703984
1416,Brugal1888,750 ml,Single,Spirits & Other,49.6,1206602151
1417,BrugalExtraviejo,750 ml,,Spirits & Other,38.71,1206602017
1418,Buchannan's Pinapple,50 ml,Single,Spirits & Other,3.24,8284202
1419,Buchannans Master,750 ml,,Spirits & Other,54.44,8807617778
1420,Buckhorn Black Cherry,50 ml,Single,Spirits & Other,1.2,8800407035
1421,Bukoff,375 ml,,Spirits & Other,5.69,8085322179
1422,Bully Boy,750 ml,,Spirits & Other,52.02,5244400303
1423,Busch,12 Oz,30-Pack,Spirits & Other,30.24,1820061030
1424,Busch Apple,12 Oz,30-Pack,Spirits & Other,61.7,1820028753
1425,Busch Light,12 Oz,30-Pack,Spirits & Other,30.24,1820086031
1426,Busch Peach,12 Oz,30-Pack,Spirits & Other,35.08,1820029134
1427,Bush,12 Oz,12-Pack,Spirits & Other,13.31,01805125twelve
1428,Busker,,,Spirits & Other,4.54,5003759601
1429,CABRIZ,750 ml,,Spirits & Other,12.09,5.60458E+12
1430,CABRIZ RED,750 ml,,Spirits & Other,12.09,5.60458E+12
1431,CALVERT,1.75 L,,Spirits & Other,21.77,8835212901
1432,CAP.MOR.APPLE,750 ml,,Spirits & Other,22.98,8200079417
1433,CAP.MOR.CHERRY,750 ml,,Spirits & Other,22.98,8200079823
1434,CAP.MOR.PUMPKIN,750 ml,,Spirits & Other,21.77,8200077897
1435,CARAVEDO MOSTO VERDE,,,Spirits & Other,55.65,1613602322
1436,CARDHU GOLD,750 ml,,Spirits & Other,36.29,8807618304
1437,CARLOROSSI RASPBERRY,,,Spirits & Other,6.04,8500002974
1438,CAVIT ROSE,1.5 L,,Spirits & Other,16.93,8678521309
1439,CHRISTIAN BRO,750 ml,,Spirits & Other,18.14,8603681559
1440,CHRISTIAN BRO 175L,,,Spirits & Other,26.61,8603681547
1441,CICONIA SWEET,750 ml,,Spirits & Other,10.88,5.60039E+12
1442,CICONIA TOURIGA,750 ml,,Spirits & Other,10.88,5.60039E+12
1443,COPPA COSMOPOLITAN,750 ml,,Spirits & Other,19.35,8.71244E+12
1444,COPPA PINACOLADA,750 ml,,Spirits & Other,19.35,5003523100
1445,COPPA STRAWBERRY,,,Spirits & Other,19.35,8.71244E+12
1446,COPPOLA CLARET,,,Spirits & Other,24.19,3995897400
1447,COQUITO TRIGO,750 ml,,Spirits & Other,24.19,8504210710
1448,CORTES DE CIMA,,,Spirits & Other,24.19,5.60379E+12
1449,CR&F Extra Reserve,750 ml,,Spirits & Other,60.49,5.01028E+12
1450,CRANE CAB,,,Spirits & Other,6.04,8105439435
1451,CRANE LAKE WHITE ZIN,,,Spirits & Other,6.04,8105439445
1452,CROUS ST MARTIN,,,Spirits & Other,41.13,3.76012E+12
1453,CROWN APPLE,200 ml,,Spirits & Other,12.09,8200077154
1454,CUPCAKE PRO.ROSE,750 ml,,Spirits & Other,15.72,8130801199
1455,Ca'del Bosco Cuvee Prestige,750 ml,Single,Spirits & Other,60.49,9638300092
1456,Cabrillo,750 ml,,Spirits & Other,24.19,351061227
1457,Cabrillo Cab/Sauv,750 ml,,Spirits & Other,24.19,351061235
1458,Cabriz Doc Dao,750 ml,,Spirits & Other,10.88,5.60458E+12
1459,Cabriz Special Edition,750 ml,,Spirits & Other,30.24,5.60458E+12
1460,Cabriz Special Edition,,,Spirits & Other,84.69,3.56046E+13
1461,Caburnio Toscana,750 ml,,Spirits & Other,21.77,8.03327E+12
1462,Cali Cocktail Straw,12 Oz,4-Pack,Spirits & Other,15.72,1235401363
1463,Calico Jack,1.75 L,,Spirits & Other,25.4,8068693015
1464,Calico Jack CoCo,750 ml,,Spirits & Other,14.51,8068693013
1465,Calico Jack Spiced,750 ml,,Spirits & Other,14.51,8068693034
1466,Calumet 8 Years,,,Spirits & Other,56.86,1245901455
1467,Calumet Small Batch,,,Spirits & Other,72.59,1245901200
1468,Camila,750 ml,Single,Spirits & Other,12.09,9870900100
1469,Campo Viejo Gran Rsv,750 ml,Single,Spirits & Other,31.45,5283210538
1470,Campo Viejo Temp 2011,750 ml,,Spirits & Other,14.51,5283210625
1471,Campo Viewjo Reserva,750 ml,,Spirits & Other,21.77,1709600000
1472,Canara Dry 2L,2 L,Single,Spirits & Other,4.6,7800015246
1473,Cancao Red,1.5 L,,Spirits & Other,21.77,8633200008
1474,Cancao Red,750 ml,,Spirits & Other,12.09,8633200024
1475,Cancao Red 4L,,,Spirits & Other,33.87,8633200026
1476,Cann Blood Orange Cardamon,355 ml,4-Pack,Spirits & Other,20.56,6000550655
1477,Cann Grapefruit Rosemary,355 ml,4-Pack,Spirits & Other,20.56,6000550657
1478,Cann Lemon Lavender,355 ml,4-Pack,Spirits & Other,20.56,6000550656
1479,Canteen Blk Cherry,12 Oz,4-Pack,Spirits & Other,13.3,5001061952
1480,Cantera Cafe,750 ml,,Spirits & Other,44.76,5327800709
1481,Cantera Negra Silver,750 ml,,Spirits & Other,56.86,5327800708
1482,Cantera Repo,750 ml,,Spirits & Other,64.12,5327800707
1483,Capa Sweet Red,750 ml,,Spirits & Other,10.88,1703601088
1484,Capt Morgan 100pf,750 ml,,Spirits & Other,36.29,8200074198
1485,Capt Morgan Spice,1.75 L,,Spirits & Other,36.29,8700020115
1486,Captain CoCo,750 ml,,Spirits & Other,16.93,8200000488
1487,Captain DAughter,16 Oz,,Spirits & Other,20.56,5797300329
1488,Captain Mrgan Apple,50 ml,Single,Spirits & Other,1.2,8264305
1489,Captain Pineapple,750 ml,,Spirits & Other,18.14,8200000492
1490,Captain Spice,750 ml,,Spirits & Other,24.19,8700000271
1491,Captain Spiced 100P,50 ml,,Spirits & Other,1.43,8219208
1492,Captains,1.5 L,,Spirits & Other,36.29,8200075910
1493,Captains LIT,1.75 L,,Spirits & Other,22.98,8200074350
1494,Captan Morgan Sweet C Lime,750 ml,Single,Spirits & Other,20.56,8200080885
1495,Card fee,,,Spirits & Other,0.91,C
1496,Cardinal Mendoza Reserve,750 ml,Single,Spirits & Other,72.59,8832056000
1497,Carib,12 Oz,6-Pack,Spirits & Other,13.3,3399280016
1498,Caribbean Cask 14,200 ml,Single,Spirits & Other,30.24,8366487545
1499,Carlorossi Pineapple Sasgria,,,Spirits & Other,6.04,8500002975
1500,Carlorossi Sweet Reed,750 ml,,Spirits & Other,6.04,8500002504
1501,Carnivor Cab,750 ml,,Spirits & Other,14.51,8500002042
1502,Carpineto Brunelo Di Montalcio,750 ml,Single,Spirits & Other,71.38,8017519959
1503,Carupano Ron Reserva 6 Especial,750 ml,,Spirits & Other,24.19,3604000300
1504,Casa Noble,750 ml,,Spirits & Other,54.44,8124005037
1505,Casamigo,750 ml,,Spirits & Other,85.9,5672400632
1506,Casamigo Jalapeno,1 L,Single,Spirits & Other,84.69,8807618689
1507,Casamihos Jalapeno,750 ml,,Spirits & Other,42.34,8807618688
1508,Casillero Diablo Carmenen,,,Spirits & Other,13.3,8273431364
1509,Casillero Diablo Sauv Blan,,,Spirits & Other,13.3,8273400110
1510,Catuaba Generosa,750 ml,,Spirits & Other,15.72,8633200061
1511,Cay Man Moscow Mule,12 Oz,6-Pack,Spirits & Other,13.3,1582901054
1512,Cayman Margarita,12 Oz,6-Pack,Spirits & Other,13.3,1582901006
1513,Cayman Margarita Mango,12 Oz,6-Pack,Spirits & Other,13.3,3598500052
1514,Cayman Margarita Strawberry,12 Oz,6-Pack,Spirits & Other,13.3,1666900000
1515,Caymus Cab,750 ml,,Spirits & Other,84.69,1722471210
1516,Cazador Repo,1.75 L,Single,Spirits & Other,62.91,8048017000
1517,Cereser Apple 00 Alcool,750 ml,Single,Spirits & Other,7.25,7.89607E+12
1518,Cerro Anon Reserva,750 ml,,Spirits & Other,21.77,8.41142E+12
1519,Cerveza La Trop Crys,12 Oz,6-Pack,Spirits & Other,6.04,2383016012
1520,Chamoy,24Oz,Single,Spirits & Other,4.77,3354400174
1521,Chandon Rose,,,Spirits & Other,27.82,8515500040
1522,Chocovine,,,Spirits & Other,19.35,5977500123
1523,Christain Bro,375 ml,,Spirits & Other,8.46,9674900584
1524,Christian Bro,375 ml,,Spirits & Other,8.46,8603681567
1525,Christian Brother,200 ml,,Spirits & Other,4.56,8603681570
1526,Ciconia Red,750 ml,,Spirits & Other,10.88,5.60039E+12
1527,Cims Del Montsant,750 ml,,Spirits & Other,14.51,1564325944
1528,Clase Asul,375 ml,,Spirits & Other,133.09,5001427522
1529,Claustru's Tawney,750 ml,,Spirits & Other,15.72,5.60161E+12
1530,Clubtails Margarita Cocktail,24Oz,Single,Spirits & Other,3.92,8474640050
1531,Coco Rico,16 Oz,,Spirits & Other,3.33,7409041516
1532,Coco Sky Cream Liquor,750 ml,Single,Spirits & Other,32.66,1822745957
1533,Code Rouge,750 ml,Single,Spirits & Other,16.93,9425400385
1534,Colonel E.H Taylor,750 ml,Single,Spirits & Other,133.09,8800400549
1535,Colt 45 40oz,,,Spirits & Other,4.34,7125000019
1536,ConCannon Crimson,750 ml,,Spirits & Other,14.51,8190800014
1537,Confetti Pink Grapefruit,750 ml,Single,Spirits & Other,12.09,8678567024
1538,Confetti Summer Peach,12 Oz,Single,Spirits & Other,12.09,8678567022
1539,Cooper@Thief Red,750 ml,,Spirits & Other,31.45,8600325400
1540,Coppa Cocktails Mojito,,,Spirits & Other,19.35,8.71244E+12
1541,Coppa Mojito,750 ml,,Spirits & Other,19.35,5003523104
1542,Coppa Sex On Beach,750 ml,,Spirits & Other,19.35,5003523108
1543,Coppola Diam Cab,750 ml,,Spirits & Other,21.77,3995806480
1544,Coppola Diamond Sau Blac,750 ml,Single,Spirits & Other,15.72,8224201834
1545,Coppola Votre Sante,750 ml,,Spirits & Other,6.04,3995812916
1546,Corona,12 Oz,12-Pack,Spirits & Other,22.98,C12
1547,Corona,,18-Pack,Spirits & Other,31.45,8066095680
1548,Coronita 12 Pk Bottle,7 Oz,12-Pack,Spirits & Other,18.14,3354495034
1549,Coronita 24/ Case,7 Oz,,Spirits & Other,31.45,8066095408
1550,Coronita 7Oz Btl,7 Oz,12-Pack,Spirits & Other,18.15,1573500000
1551,Coronita Bottles,7 Oz,24-Pack,Spirits & Other,30.24,8066095409
1552,Corte Fiore Appassimento,750 ml,Single,Spirits & Other,19.35,1087902099
1553,Cote Atlantique Rose,750 ml,,Spirits & Other,10.88,2593523040
1554,Counter Weight Crucial,16 Oz,4-Pack,Spirits & Other,18.14,6005700163
1555,Craigellachie 13,750 ml,,Spirits & Other,72.59,8048000538
1556,Cremant Rose,750 ml,,Spirits & Other,29.03,9744800020
1557,Crios Malbek,750 ml,,Spirits & Other,13.3,5849700505
1558,Croun Royal Blackberry,750 ml,Single,Spirits & Other,35.08,8200078955
1559,Crown Apple,375 ml,,Spirits & Other,20.56,8200077155
1560,Crown Black 1L,,,Spirits & Other,55.65,8200075044
1561,Crowns 100 Gold,,Single,Spirits & Other,12.09,9060039168
1562,Crowns 100 Green,,Single,Spirits & Other,12.09,9060039167
1563,Crowns Gold,,,Spirits & Other,12.09,9060039162
1564,Cruzan pineapple,750 ml,,Spirits & Other,18.14,8068696772
1565,Culito Cab,750 ml,Single,Spirits & Other,9.67,705411201
1566,Cupcake,,,Spirits & Other,20.56,8130800390
1567,Cupcake Cab,750 ml,,Spirits & Other,13.3,8130859187
1568,Cupcake Prosecoo,750 ml,,Spirits & Other,15.72,8130800132
1569,Cupcake Red Velvet,750 ml,Single,Spirits & Other,13.3,8130800125
1570,D'USSE,200 ml,,Spirits & Other,21.77,8048098319
1571,D'usse,750 ml,,Spirits & Other,72.59,8048000292
1572,D'usse Vsop,1.75 L,Single,Spirits & Other,145.19,8048098936
1573,D'usse vsop,375 ml,,Spirits & Other,32.66,8048000293
1574,DAILY MANGO,,,Spirits & Other,2.84,7480618950
1575,DAILY PEACH,,,Spirits & Other,2.83,7480618830
1576,DE KUYPER SOUR APPLE,,,Spirits & Other,20.56,8068631012
1577,DELEON,750 ml,,Spirits & Other,48.39,8200079197
1578,DISA-VELVET CREAM,750 ml,,Spirits & Other,45.97,5003759775
1579,DOG FISH VDAKA CAN,,4-Pack,Spirits & Other,19.35,3848900250
1580,DRAKES ORGANIC 1 LITER,,,Spirits & Other,16.93,5000255419
1581,Dailys Blue Ras,,,Spirits & Other,2.86,7480691853
1582,Dailys Margarita Single,,,Spirits & Other,2.83,7480618410
1583,Dailys Simple Syrup,32 Oz,,Spirits & Other,7.25,7480600048
1584,Dailys Strawberry single,,,Spirits & Other,2.83,7480618420
1585,Dailys Strawberrymix,32 Oz,,Spirits & Other,7.25,7480600051
1586,Dailys Sweet & Sour Mix,32 Oz,,Spirits & Other,7.25,7480600059
1587,Dalmore 12yrs,,,Spirits & Other,83.48,8764711167
1588,Daviess County,750 ml,Single,Spirits & Other,36.29,8835213480
1589,Dayzed Fruit Punch,12 Oz,4-Pack,Spirits & Other,18.14,9816805737
1590,Dayzed Lemon Lime,12 Oz,4-Pack,Spirits & Other,18.14,9816810627
1591,DeKuper,750 ml,,Spirits & Other,16.93,8068636340
1592,Dead Bolt White,750 ml,,Spirits & Other,6.04,5283210631
